username,name,url_main,url_user,exists,http_status
HighOnCaffeine3,TikTok,https://www.tiktok.com/,https://www.tiktok.com/@HighOnCaffeine3,Claimed,200.0
HighOnCaffeine3,Ebay,https://www.ebay.com/,https://www.ebay.com/usr/HighOnCaffeine3,Unknown,200.0
HighOnCaffeine3,500px,https://500px.com/,https://500px.com/p/HighOnCaffeine3,Unknown,200.0
HighOnCaffeine3,Roblox,https://www.roblox.com/,https://www.roblox.com/user.aspx?username=HighOnCaffeine3,Claimed,200.0
HighOnCaffeine3,AskFM,https://ask.fm/,https://ask.fm/HighOnCaffeine3,Unknown,0.0
HighOnCaffeine3,authorSTREAM,http://www.authorstream.com/,http://www.authorstream.com/author/HighOnCaffeine3/,Claimed,200.0
HighOnCaffeine3,Yummly,https://www.yummly.com,https://mapi.yummly.com/mapi/v19/user/HighOnCaffeine3,Unknown,0.0
HighOnCaffeine3,Picuki,https://www.picuki.com/,https://www.picuki.com/profile/HighOnCaffeine3,Claimed,200.0
HighOnCaffeine3,LiveLib,https://www.livelib.ru/,https://www.livelib.ru/reader/HighOnCaffeine3,Claimed,200.0
HighOnCaffeine3,kofi,https://ko-fi.com,https://ko-fi.com/HighOnCaffeine3,Claimed,200.0
HighOnCaffeine3,PyPi,https://pypi.org/,https://pypi.org/user/HighOnCaffeine3,Unknown,200.0
HighOnCaffeine3,AdultFriendFinder,https://adultfriendfinder.com,https://adultfriendfinder.com/profile/HighOnCaffeine3,Claimed,200.0
HighOnCaffeine3,Pixwox,https://www.pixwox.com,https://www.pixwox.com/profile/HighOnCaffeine3/,Claimed,200.0
HighOnCaffeine3,Warface,https://wf.mail.ru,https://wf.mail.ru/forums/member.php?username=HighOnCaffeine3,Unknown,0.0
HighOnCaffeine3,My.Mail.ru@mail.ru,https://my.mail.ru/,https://my.mail.ru/mail/HighOnCaffeine3/,Unknown,0.0
HighOnCaffeine3,PerfectWorld,https://pw.mail.ru,https://pw.mail.ru/member.php?username=HighOnCaffeine3,Unknown,0.0
HighOnCaffeine3,Tanks,https://tanks.mail.ru,https://tanks.mail.ru/forum/member.php?username=HighOnCaffeine3,Unknown,0.0
HighOnCaffeine3,Revelation,https://rev.mail.ru,https://rev.mail.ru/forums/member.php?username=HighOnCaffeine3,Unknown,0.0
HighOnCaffeine3,PerfectWorldForum,https://pw.mail.ru/,https://pw.mail.ru/forums/member.php?username=HighOnCaffeine3,Unknown,0.0
HighOnCaffeine3,ArchiveOfOurOwn,,,Unknown,0.0
HighOnCaffeine3,Infourok,,,Unknown,0.0
HighOnCaffeine3,HackerNews,,,Unknown,0.0
HighOnCaffeine3,forum.openoffice.org,,,Unknown,0.0
