username,name,url_main,url_user,exists,http_status
LaGordaFan30,Freelancer.com,https://www.freelancer.com/,https://www.freelancer.com/api/users/0.1/users?usernames%5B%5D=LaGordaFan30&compact=true,Claimed,200.0
LaGordaFan30,Ebay,https://www.ebay.com/,https://www.ebay.com/usr/LaGordaFan30,Unknown,200.0
LaGordaFan30,Telegram,https://t.me/,https://t.me/LaGordaFan30,Claimed,200.0
LaGordaFan30,500px,https://500px.com/,https://500px.com/p/LaGordaFan30,Unknown,200.0
LaGordaFan30,AskFM,https://ask.fm/,https://ask.fm/LaGordaFan30,Unknown,0.0
LaGordaFan30,authorSTREAM,http://www.authorstream.com/,http://www.authorstream.com/author/LaGordaFan30/,Claimed,200.0
LaGordaFan30,Yummly,https://www.yummly.com,https://mapi.yummly.com/mapi/v19/user/LaGordaFan30,Unknown,0.0
LaGordaFan30,LiveLib,https://www.livelib.ru/,https://www.livelib.ru/reader/LaGordaFan30,Claimed,200.0
LaGordaFan30,AdultFriendFinder,https://adultfriendfinder.com,https://adultfriendfinder.com/profile/LaGordaFan30,Claimed,200.0
LaGordaFan30,PyPi,https://pypi.org/,https://pypi.org/user/LaGordaFan30,Unknown,200.0
LaGordaFan30,kofi,https://ko-fi.com,https://ko-fi.com/LaGordaFan30,Claimed,200.0
LaGordaFan30,Revelation,https://rev.mail.ru,https://rev.mail.ru/forums/member.php?username=LaGordaFan30,Unknown,0.0
LaGordaFan30,AppleDeveloper,https://developer.apple.com/forums,https://developer.apple.com/forums/profile/LaGordaFan30,Unknown,0.0
LaGordaFan30,Warface,https://wf.mail.ru,https://wf.mail.ru/forums/member.php?username=LaGordaFan30,Unknown,0.0
LaGordaFan30,Tanks,,,Unknown,0.0
LaGordaFan30,PerfectWorld,,,Unknown,0.0
LaGordaFan30,PerfectWorldForum,,,Unknown,0.0
LaGordaFan30,Infourok,https://infourok.ru,https://infourok.ru/user/LaGordaFan30,Unknown,0.0
LaGordaFan30,HackerNews,https://news.ycombinator.com/,https://news.ycombinator.com/user?id=LaGordaFan30,Unknown,0.0
LaGordaFan30,forum.openoffice.org,,,Unknown,0.0
LaGordaFan30,giters.com,,,Unknown,0.0
LaGordaFan30,designspiration.com,,,Unknown,0.0
